claim_id,perspective_id,text,stance
160,21917,"Society should educate based on  objective facts, rather than subjective beliefs and opinion.",undermine
160,21918,Unproven speculative beliefs have no place in education as it needs to be based on provable facts.,undermine
160,3891,Freedom of speech should apply to teachers as much as anyone else,support
160,24307,Everyone has the right to free speech including teachers. ,support
160,24308,Teachers should have freedom to explore ideas just as much as everyone else. ,support
160,3893,The bill does not exclude evolution just allows room for other theories,support
160,24311,Evolution is allowed to be explored along with other theories.,support
160,24312,This bill allows teachers and students to explore all theories including evolution. ,support
160,3892,Teaching creationism as well as evolution gives students freedom to choose,support
160,24310,Creationism and evolution both have merits and it should be up to the children to decide which to believe in.,support
160,3894,Teachers should not have freedom to teach whatever they wish as fact,undermine
160,24313,Teachers should only teach what is agreed to as fact.,undermine
160,24314,Teachers shouldn't teach whatever they want.,undermine
302,21127,Choosing cultural values are the rights of the people.,undermine
302,301,People have a right to choose their cultural values,undermine
302,2236,It may be necessary in the interests of national security,support
302,23039,Free speech is bad for national security.,support
302,23040,The nation is at risk if everyone can say anything they want.,support
302,2235,Protection of Minors,support
302,23037,Limiting free speech protects youth.,support
302,2238,Free speech allows challenges to orthodox beliefs,undermine
302,1128,The freedom of speech can be curtailed when it represents a serious threat to society,support
302,21877,In some cases freedom of speech should be limited to protect a nation's security.,support
302,21878,Serious threats to our society sometimes justify restricting a specific person or group's freedom of speech.,support
302,21129,Everyone should be allowed free speech.,undermine
302,1133,"Everyone, even extremists, deserve their freedom of expression protected",undermine
302,303,Freedom of Speech is a Universal Right,undermine
302,21883,"Freedom of expression is a right guaranteed to all, and reducing or eliminating those freedoms is never acceptable.",undermine
302,21884,Freedoms are not earned or deserved they are given to all people equally and no one should determine which agendas are too extreme to receive this protection.,undermine
606,5065,Refusing to stand for the national anthem angers many and sows division in our country.,undermine
606,5063,"When a national figure such as an NFL player refuses to stand for the national anthem, it shocks people into paying attention and generates conversation. ",support
606,25511,"An NFL player, as a celebrity, can get people to notice and discuss issues by not standing for the anthem.",support
606,25512,"When people see a celebrity not standing for the national anthem, it makes people notice and spurs debate.",support
606,5067,Refusing to stand for the national anthem shows disrespect for the flag and members of the armed forces.,undermine
606,25517,"Although refusing to stand for the national anthem is an appropriate form of protest, it shows disrespect for the flag.",undermine
606,25518,Refusing to stand for the national anthem can be viewed as disrespectful,undermine
606,25519,Not acknowledging the flag and anthem is  perceived as a slight to the military.,undermine
606,25520,A lack of respect and perceived lack of patriotism is brought forth by failing to stand for the national anthem.,undermine
606,5062,"When one believes the United States is not living up to its ideals of freedom, liberty, and justice for all, refusing to stand for the national anthem is appropriate and justified.",support
